id;created_at;text;sentiment
724829;2020-06-30 04:37:09+00:00;"United Health Group - Daily
#SP500 
Short Term: $285 / $295. Next support $270.
Next resistance $310.
Medium and Long Term: $270 / $290.
Medium and Long Term resistance $290 must be conquered to prevent correction to $285 and $270.";
165887;2020-04-23 22:48:14+00:00;Haven't checked $CPCE yet but quickly peeped in to TOS $PCALL with the 10 day there - looks like it is getting right into the complacency zone. Staying cautious here. Not bearish but can pullback down in $SPX towards 2637 in the next few days. Not saying it happens on Frieday.;
120225;2020-04-19 14:43:03+00:00;BWX Technologies Inc $BWXT Receives Average Recommendation of “Buy” from Brokerages https://t.co/YggVuY6cDX #stocks;
157769;2020-04-22 14:58:06+00:00;"RT @sleekoptions: Oversold on Hourly  
https://t.co/2Hf0ZbjpKC 
$CCL  12.18  to 11.65 
$COF  53.43  to 51.02 
$RCL  35.74  to 33.85 
$…";
220420;2020-04-27 07:54:14+00:00;Five9 $FIVN to Release Quarterly Earnings on Monday https://t.co/x1WqEoJSy3 #stocks;
835352;2020-07-09 06:43:45+00:00;RT @realJosephRich: Tim Cook furiously trying to save the NASDAQ by buying back $AAPL stock funded by debt bought by the Fed is the lowest…;
75553;2020-04-15 05:54:06+00:00;Umpqua $UMPQ to Release Quarterly Earnings on Wednesday https://t.co/W6ROKMtfKQ #stocks;
495759;2020-06-11 19:35:58+00:00;When you thought you caught #dips yesterday, then today happened. #stocks https://t.co/WXkw81iT0L;
671567;2020-06-26 16:13:22+00:00;$FB I'm thinking both of these advertisers pulling is being oversold at the moment.;
887912;2020-07-13 04:19:51+00:00;RT @LiveSquawk: Jefferies Raises Price Target On Facebook To $285 From $250 $FB;
496788;2020-06-11 18:48:44+00:00;"RT @TDANetwork: #LIVE: #ChartMaster ➡️ @BenWatson_TDA examines the recent trends in $BA, $HD, &amp; $KR: 📊

https://t.co/UhvVt6NVLc";
317091;2020-05-08 20:47:48+00:00;"Most active #stocks on our scans today (by $ traded)

$RY  +1.16
$ENB  +0.03
$SJR.B  +0.39
$TD  +0.78
$BMO  +1.24
$SU  +0.66

Scans update every 5 secs. Sort by $ to rank by value. 
#nyse #nasdaq
https://t.co/lRnUawBaMf";
910130;2020-07-15 19:34:10+00:00;"Is right now the time to be investing in electric vehicle stocks? Or are you flirting with disaster?

Check out the #startstacks opinion!

#electricvehicles #ev #stocks #personalfinance

https://t.co/lwjY8N9cbx";
532727;2020-06-15 06:47:17+00:00;$SPY $SPX Back in, long /ESM0 at 2937.25 .. lots of trading in the 2940-2952 range. Keeping a tight stop on it though. I hate to be long in this market. https://t.co/eEkHATuIZg;
395028;2020-06-03 20:36:51+00:00;"$SPX Minor Breakout Pattern 
Daily appearances since 2010-01-04: 103
Performance (Close) 5 days later ±:
Avg: 5.62
Worst: -73.18
Best: 89.05 

10 days later:
Avg: 10.97
Worst: -241.36
Best: 89.82 

30 days later:
Avg: -1.70
Worst: -1040.86
Best: 187.59";
310670;2020-05-07 13:13:06+00:00;"RT @PUGStockMarket: SPY pre-market looks to be hinting at a bullish resolution to the completing short-term wave counts.

SPY showing a pot…";
71573;2020-04-15 13:27:01+00:00;"#ES_F 2756 posted for reaction back up. Pulled 2754.50 and current 2769.50.

#ES_F $SPX $SPY";
772792;2020-07-05 18:07:09+00:00;RT @badcharts1: Dow Jones Industrial Average has peaked vs Silver in 2001! The bear market rally is ending... and once again, Silver will f…;
457085;2020-06-08 08:48:57+00:00;"RT @stonksrus: $twtr $msft $amzn $qqq $fb $nflx $xspa $googl $mrna
$penn $nvda $aapl $spy $spx #Futures $bynd $mark $xspa

Just some storie…";
239182;2020-04-29 22:19:22+00:00;"Aurora ( $ACB) the only publicly traded cannabis company 
supplying Italy with Medical Marijuana. Sales Up 50%. 🇮🇹

#pennystocks #stocks #money #potstocks #stockmarket $KGKG $VATE $TSLA $FB $SNAP $NIO $GNUS $TACO $HEXO $TLRY $F $CRON $CGC $GE $WCVC $TGODF
https://t.co/Vzrxwg5frl";
463071;2020-06-09 19:01:57+00:00;$DKNG, $GOLD, $MA, $MMM BuyToOpen AtTheMoney to Calls_Bullish_Stock ($SL 20 % ).;
318977;2020-05-08 18:55:17+00:00;"So is everyone ready to dump their Ponzi Market longs at 3 - 4 pm?? Hey, it's not our fault - @stevenmnuchin1 made us this way!!! 😋

$spy $spx $qqq $djia";
842429;2020-07-10 18:39:39+00:00;"FREEE discord trading chatroom! #stocks #options #pennystocks #daytrading #trading 

Almost 3k members and growing QUICK!

Click link to join👉https://t.co/daD76lovY1

$PSV $WIMI $RETO $MATX $TEDU $SPAQ $OSMT $AAPL $FB $MSFT $TSLA $AMZN $AMD $NVDA $ROKU $BABA $SPY $BA";
546908;2020-06-16 06:57:29+00:00;RT @WarriorTrading: Big cannabis stocks have a hidden time bomb that could destroy future earnings: https://t.co/A6sBO2JdLm | #Daytrading #…;
793713;2020-07-07 19:14:31+00:00;China bubonic plague: Inner Mongolia takes ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #business #money #entrepreneur #trading #investing #investment #stock #stockmarket #forex #crypto #cryptocurrency #Bitcoin #Ethereum #Coinbase #Robinhood https://t.co/SyNvVvYTtL;
290027;2020-05-06 23:17:45+00:00;"RT @TicTocTick: $BYND when I shared 120 dollar call at $1 many made fun of me 

I was trolled 

Called many names 

Today $BYND trader ~ 13…";
293772;2020-05-06 17:58:17+00:00;RT @stevekavdc: $AMZN Huge 2m $ trade calls sweep 2/19/21 2980s;
931789;2020-07-16 14:23:54+00:00;Federal Signal $FSS Now Covered by Colliers Securities https://t.co/2cJuWZi8ER #stocks;
723875;2020-06-30 07:33:25+00:00;#NOME?;
148346;2020-04-21 08:28:56+00:00;"#AxisSecurities buy list in the current scenario. 
Report dated: 20 Apr 2020.

#investing #investments #investors #stockmarkets #marketcrash #Nifty50 #Nifty #Stocks #Sensex #stockstowatch #StocksToTrade #stockstobuy https://t.co/j1kGhGpYD0";
659779;2020-06-25 11:40:09+00:00;SP500 will open about 0.80% down .;
770748;2020-07-04 02:10:18+00:00;"$INTC:

New Insider Filing on INTEL CORP's

EVP, GM - Data Platforms Group

NAVIN SHENOY:

https://t.co/oLm3SHxtDM";
85300;2020-04-16 15:38:53+00:00;#stocks #trading #market #stock #markets #nasdaq #nyse #daytrading #stockmarket #finance #money #pennystocks #livetrading #stockstowatch #trader stock market droops guys;
764310;2020-07-03 07:57:07+00:00;RT @AmirTalai: With more than 49,000 cases of COVID-19 in Florida over the past week, @Disney is still set on opening their parks with no t…;
716516;2020-06-30 17:11:40+00:00;$AAPL Dropping fast;
57785;2020-04-14 12:45:17+00:00;#Uranium Holy smokes @Energy_Fuels  going to be the next #Bitcoin of the Uranium sector. Love that 1:50 reverse split and low float compared to others in the sector! WOW! Now U.S. Government and REE! Talk about deal of the decade! #stocks #cryptocurrency https://t.co/XKVuwK6KSm;
845974;2020-07-10 15:29:01+00:00;"@lisaabramowicz1 Does nobody notice $amzn takes everyone BACKWARD to Sears &amp; Roebuck days?

#coronavirus = installing new dictators

SEE world taken BACKWARDs to Sears &amp; Roebuck drag times

#COVID__19 $brka $msft $fb $amzn https://t.co/aFPdYstQ8H";
345720;2020-05-28 08:41:44+00:00;"@GoldmanSachs &lt;-- They have no problem benefiting from the #FOMC injecting trillions into assets they own, but giving the common folks $600 is really going to hurt things. Give me a break. #Greed  

$SPY $SPX $DJIA $VXX $VIX $QQQ $TSLA https://t.co/v6lxFFRC1R";
577899;2020-06-19 20:55:25+00:00;Equity Commonwealth $EQC Short Interest Update https://t.co/bygpuM8fju #stocks;
564342;2020-06-18 21:23:22+00:00;RT @SorabNY: Today’s profit $544  $spy $spx $tsla $ba $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstree…;
885832;2020-07-13 09:44:44+00:00;Sold #ntpc pe 90 jul at 3.40 #Nifty #trading #options #OptionsTrading #stocks . Not advice .;
143038;2020-04-21 15:35:08+00:00;"Very possible a wave c of 2 (or ther wave count down) has begun. $VIX is up to some potential resistance areas on hourly &amp; daily but I leave it to traders to see if this is a falling knife situation for $SPX — very dicey IMHO.
$BPSPX now under 70% = classic swing sell signal. https://t.co/9yH5FFldwY";
357966;2020-05-29 05:05:40+00:00;RT @MikeEdward_TTG: Absolute INSANE day as the entire @TrueTradingGrp fam ripped $ABIO to pieces not once, but twice! 7.78 to 12.80 then ag…;
60366;2020-04-14 09:10:14+00:00;$F - Ford: An Ugly Chart In April. https://t.co/knYVUgpjxd #markets #economy #stocks;
452903;2020-06-08 15:25:45+00:00;"RT @stonksrus: $twtr $msft $amzn $qqq $fb $nflx $xspa $googl $mrna
$penn $nvda $aapl $spy $spx #Futures $bynd $mark 
$xspa 15 min. 11 21 am…";
681373;2020-06-27 20:36:55+00:00;"RT @JimScalpert: $SPX / $SPY  💯% confirmed Squirrel pattern.

🐿️🐿️🐿️🐿️🐿️🐿️🐿️🥜🌰🥜🌰🥜🌰 https://t.co/ot7FNNT21s";
912376;2020-07-15 16:39:27+00:00;Bought back my $PFE option for $0.08 nice but of profit.;
389124;2020-06-02 12:40:46+00:00;"RT @MadMraket: $MSFT  Wells Fargo sees big upside in Microsoft https://t.co/4u6mDtZdqm
Microsoft (NASDAQ:MSFT) should have a market cap nor…";
599089;2020-06-21 19:28:36+00:00;RT @FactSet: The forward 12-month P/E ratio for $SPX of 21.9 is well above the 5-year average (16.9) and the 10-year average (15.2). https:…;
721316;2020-06-30 12:51:05+00:00;"RT @HarmonicCharts: #Harmonics #Charts #trading $SPX #SPX #ES_F $ES $ES_F $SPY $DOW #DOW $NDX $QQQ $RTY $RUT #DAX #FTSE $NQ #NQ_F

Breach o…";
764109;2020-07-03 09:00:01+00:00;"Join me today for a FREE LIVE TRADING SESSION + Q&amp;A at 8am PST/11am EST here: https://t.co/fi6iZdbdYb

The webinar will also be streamed live on my Youtube channel: https://t.co/Orp8Aiq7RU

#stocks #forex #Livetrading #priceaction #trading #DayTrading https://t.co/V732pHVZCs";
330533;2020-05-09 17:00:19+00:00;Agnes projected $UAL would out-perform the #SPX500, it outperformed the #SPX500 by 3.61%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX;
694991;2020-06-28 01:31:02+00:00;"RT @TicTocTick: If Sunday night gap down to 2960 I wanna be a buyer 

Now 3000

$SPX $NDX #ES_F $SPY";
121220;2020-04-19 12:16:59+00:00;"RT @IdeasPrime: S&amp;P 500 | $SPX | $SPX500 $USD

End of wave C with a ending diagonal?

Long or short it with BTC on Trade8: https://t.co/7IR…";
561031;2020-06-17 05:24:16+00:00;"TOP OPTION CALLS OF THE DAY
Link: https://t.co/ZTLrH7LO6K

#wednesdaymorning #WednesdayWisdom #WednesdayMotivation #WednesdayThoughts #StockMarket #stocks #StocksToTrade #Stock #stockoftheday #StockMarketCrash2020 #money";
451637;2020-06-08 16:52:03+00:00;The market has invited a ton of new shorts to the party. That means we have more buy stops resting above 10s #emini $emini #ES $ES #ES_F $ES_F #SPX $SPX #SPY $SPY #SP500 #SP $SP #trading #daytrading #futures #options #market #orderbook #orderflow #footprint #bookmap #liquidity;
478673;2020-06-10 19:14:35+00:00;@WillieRice23 @RemarkHoldings We already got MLS and NBA once $DIS confirms that $MARK is in Orlando, NFL once the Raiders confirm we’re in there, so the MLB as well would be game changing for this stock;
455998;2020-06-08 11:34:07+00:00;How about IG, $FB? Is Zuck worried? https://t.co/on2K6ngl8L;
762276;2020-07-03 14:43:33+00:00;"RT @Panks_Arora: Did you Know?

There are only 7 companies that have been part of Sensex right from the beginning in 1986 and continue to b…";
764286;2020-07-03 08:05:01+00:00;Guardian Stockbrokers Key Economic News Friday 3 July 2020 #stocks #trading ... https://t.co/ap8f4CMDBQ;
164554;2020-04-22 01:31:24+00:00;@jonesjm1979 @juliusagusta @FedPorn $XOM cuts for sure, so does $HAL and $NWL;
826332;2020-07-09 18:03:45+00:00;"RT @marketscanners1: Q BioMed (QBIO) rising after CEO speaks. https://t.co/qyzO2hSRnU

$AAPL $NFLX $MSFT $SPX $FB $UBER $LYFT $COST $ADBE $…";
341008;2020-05-28 15:34:55+00:00;"There are endless 20k follower accounts that have been telling you to “be careful” since 2700. They even make fun of the robinhood traders holdings. 

Here we are , almost +400 higher &amp; they’re telling you to be careful again. 

🤷‍♂️

$spy $spx $qqq #es_f";
52431;2020-04-14 16:34:48+00:00;12:34:48 PM Manual Exit. Closing my $JPM position of 294 shares that was opened today for a 1.32% gain.;
187582;2020-04-24 15:01:56+00:00;"#Webinar Stock market
Will share some secret strategies....
Tomorrow 11Am

#Nifty #SPX500 #DowJones
#Covid_19";
586318;2020-06-19 13:00:35+00:00;"$SPX update has been posted for subscribers in Tesseract. Buy your daily analysis here —-&gt; https://t.co/3C43DAEKdh";
745229;2020-07-02 21:10:39+00:00;"Trade Summary - July 2, 2020

https://t.co/yvMWdziDMu

#algotrading #algotrade #eosalgotrade $SPX $SPY $AMZN $AAPL $FB $SHOP $NVDA $GOOGL $MSFT $TSLA $BA $CMG $NFLX $JPM $YM $NQ $NQ_F $ES $ES_F $GLD $QQQ https://t.co/FzPoqbdaM0";
611918;2020-06-22 14:38:26+00:00;"$JPM Be careful 

https://t.co/aEJAbCpMIb";
92619;2020-04-16 02:00:06+00:00;Huge variation: CONSOL Energy Inc. Common Stock $CNX 7.20 down -4.25% 4:00pm https://t.co/Pa7hlovGSJ  #stocks;
35276;2020-04-13 19:33:49+00:00;$PINS - Pinterest Isn't Investible Yet. https://t.co/FT9VQFKwxx #trading #stocks #economy;
935849;2020-07-16 08:49:50+00:00;"Yesterday's ER result
$BK $AA $GS $USB $UNH $PNC $AA $PGR $INFY

https://t.co/uyzfxy9Q05

#earnings https://t.co/yyvhEt7SAQ";
888805;2020-07-13 02:08:27+00:00;RT @richardbaha98: Passing it's 52 week high, Xiaomi is a strong play on iot, ecosystem, 5G, and internet service revenues: https://t.co/qc…;
167244;2020-04-23 20:49:19+00:00;"SWING WINNERS TODAY - congrats followers 
$AAPL $BYND Secured profits on both

$TSLA Added, earnings play. ER to be released next week April 29th after market close https://t.co/exWzOgniKr";
909991;2020-07-15 19:45:18+00:00;"Gilead's $GILD pandemic opportunity to keep track of:

""SVB Leerink analyst Geoffrey Porges estimated that Gilead $GILD could make between $6 billion and $7 billion annually from remdesivir in the hospital setting.""

via @themotleyfool #stocks 

https://t.co/hkK2GqZN1l";
563993;2020-06-18 21:57:53+00:00;"$ES $SPX $SPY 

Looking at the OI across $SPX for all calls and puts expiring tomorrow ... lol wow";
897855;2020-07-14 14:43:09+00:00;$AMZN - Amazon building health clinics near fulfillment centers https://t.co/npMRsqAdEt;
142647;2020-04-21 15:55:38+00:00;RT @TheCryptHawk: $AMZN is going to plummet!;
9082;2020-04-09 12:59:18+00:00;Eastman Chemical $EMN Price Target Increased to $61.00 by Analysts at Citigroup https://t.co/ClCixbvOFr #stocks;
420115;2020-06-05 22:30:51+00:00;RT @SpiderTrades: Don't put your business in a large metropolitan area. $SPX $SPY https://t.co/g8Wn86sN7l;
752628;2020-07-02 14:06:52+00:00;"many names (mostly tech) extended into holiday weekend. not much to do for me, but good time to assess the book

ask which have been working as, worse, or better than expected, and then trim and adjust accordingly

$AMZN $SQ $TSLA $SHOP $AAPL $ZM https://t.co/Du1RAeuLKB";
548500;2020-06-16 02:04:15+00:00;RT @LennyIce: 2 key assumptions about e-comm that are wrong via $PG CFO https://t.co/gP2QG3M1RT;
826980;2020-07-09 17:21:33+00:00;$AAPL https://t.co/ZTIcvYqTx7 Pot. cont. Uptrend INTRAWEEK 60m-15m-4m combo chart #Apple #Trading https://t.co/NrbKUALh5F;
138571;2020-04-21 20:58:33+00:00;RT @ChinaDaily: #US #stocks close 3% lower as #oil price continues to collapse amid shriveling demand for #energy and a global glut of crud…;
129660;2020-04-20 15:33:36+00:00;Apergy $APY to Release Earnings on Monday https://t.co/NfwQ6DrRn9 #stocks;
498093;2020-06-11 17:29:54+00:00;"sp500 fut 1"" ... https://t.co/wWOYMeuNEb";
565304;2020-06-18 19:52:40+00:00;"RT @Lakshmi_888: #Harmonics #Charts #trading $SPX #SPX #ES_F $ES $ES_F $SPY $DOW #DOW $RTY $RUT #DAX #FTSE $NQ #NQ 

Just some zones Im wat…";
216709;2020-04-27 14:12:30+00:00;$JPM nice continuation from Fridays flow https://t.co/Ed7P3tkE85;
769101;2020-07-04 13:32:13+00:00;$AAPL Weekly. Inside wk. When $AAPL is in an uptrend, inside wks tend to resolve to the upside (that's true for most stocks, on all time frames). But looking at past history, next candle is a crap shoot. So, expecting upside resolution, but no idea on next candle. Watch the break https://t.co/kaBLAiyKre;
829693;2020-07-09 14:58:40+00:00;RT @orionstafa: $XOM Closed below support yesterday, if the down move continues will be looking at the August 21st $40 PUTS first Target $4…;
348195;2020-05-28 01:05:36+00:00;"RT @ISABELNET_SA: 🇺🇸 Median US Stock

The Value Line Geometric Index (median US stock) has gone nowhere in 23 years!
👉 https://t.co/CDZ8Ga5…";
250271;2020-04-29 12:52:07+00:00;Silicon Laboratories $SLAB Issues Q2 Earnings Guidance https://t.co/Za3HmOJ57m #stocks;
105962;2020-04-17 07:04:31+00:00;Stocks making the biggest moves after hours: Gilead, Boeing, Uber and more - CNBC https://t.co/zb4wdaTIXC #stocks #news;
137617;2020-04-21 22:59:48+00:00;Tuesday With Dow closing -632 we close +67,456 with $UVXY $TVIX $SCO etc  #stocks https://t.co/CRUDxjhG0F;
929210;2020-07-16 16:49:24+00:00;RT @mchaudhry82: Top Bullish Flow (a/o12:38pmEST): $NVDA $DELL $JPM $GOOGL $NFLX 😘 #StayGreen #BlackBoxStocks #stocks #stockstowatch #tradi…;
76919;2020-04-15 02:23:16+00:00;"RT @TrueBubbleHead: #GamePlan for Wednesday
*if strong, think $MSFT, $NVDA long
*if weak, think $BA short
* #15ORB: $GS, $UNH, $UAL, $BAC
*…";
557596;2020-06-17 13:07:08+00:00;$aapl 355 premarket, will be a nice win, $msft 194.8 premarket,$zm 243,$tsla 985 https://t.co/RgRUyxDYyn;
509561;2020-06-13 17:56:24+00:00;"RT @randal_olson: Last week's stock market volatility in 30 seconds. #investing #stocks #trading

#dataviz source: https://t.co/5wlx6FoWTV…";
328685;2020-05-09 23:21:38+00:00;RT @dantestrading: $AMZN post Covid safety featured on 60minutes tomorrow.  The first aspect they featuring are Thermal Scanner.  $MARK and…;
926910;2020-07-16 19:27:41+00:00;RT @BerkshireCapGrp: MEDH NICE CHURNING TODAY. LOTS OF BIG THINGS ENROUTE HERE TRADERS. WE ARE LOOKING FOR .10+++ CENTS FIRST PRICE TARGET.…;
90374;2020-04-16 09:11:01+00:00;$GOOG #patent 20200117672 AUTOMATICALLY AUGMENTING MESSAGE EXCHANGE THREADS BASED ON TONE OF MESSAGE #tech #IP #research https://t.co/Tltfec6PS2;
604398;2020-06-22 22:53:47+00:00;$SPX $SPY 315s coming tonight. All dips were bought today. We gap open tomorrow 315+ and likely see 320s. 330s are now not out of the question this week. Massive market strength here.;
93582;2020-04-17 23:11:48+00:00;"USDMXN All Targets hit🔥🔥

For Forex signals, join https://t.co/fdeCSCS5FL

#fx #crudeoil #forexlifestyle #Forex #forexprofit #stocks #Forextrader #ForexMarket #AUDCAD #bitcoin #xauusd $BTC #eurcad #Forextrading #forexsignals #EURUSD #euraud #gbpjpy 73123 https://t.co/ugNYobqbsz";
666246;2020-06-26 20:27:31+00:00;Facebook Analyst Says Verizon Boycott Increases Risk Of 'Snowball Effect' $VZ $FB https://t.co/QORa8ybzrn via @benzinga;
429534;2020-06-05 11:40:38+00:00;"Mean RSI 14D over 2.164 US stocks &gt; 1 bn $ Market Cap. 

$SPX $SPY $ES $ES_F $QQQ $DJI $NDX https://t.co/gFBkKxi0Zk";
295001;2020-05-06 16:28:47+00:00;RT @paul_dobson: Emerging-Market Watchers Say Another Sell-Off Is Approaching: https://t.co/TnsIImTabJ via @markets #EMsurvey #bonds #forex…;
380698;2020-06-01 02:03:32+00:00;RT @tgara_f: Time to take profit in #es_f 3045 🙌 $spy $uvxy $amzn $aapl $tsla $uvxy #markets #economy #dollar if it’s falls will reload in…;
430550;2020-06-05 08:56:18+00:00;RT @SaharasCharts: ... $SPX - Totally ignoring yesterdays 'Inside Day' 'Hanging Man' Candle... https://t.co/RflksZHfig;
760242;2020-07-03 19:44:15+00:00;"A Beginner’s Guide to Stock Investing. 

On Amazon. 

Link: https://t.co/Nm3L7G4Zzw 

$CWH $PBR $HDP $XENT $DNB $LOW $KR $KHC $KMI $CGC $CROX $CELG $TGT $CVX $IRM $VIPS $VIAV $CF $ETSY $DCT $WPZ $MLCO $AGO $XOM $OPK $AMD $BP $RCL $CSCO $LB $MU $ASML $TSM $TXN $ATVI $ABEV $JD https://t.co/8t2xZApBTY";
797653;2020-07-07 15:14:32+00:00;$FB all time highs... I guess shareholders will worry about reality some other time! 🎰🇺🇸 https://t.co/wIg9SKvnzn;
514864;2020-06-14 22:50:06+00:00;🤑 #freemoney #cashappflip #stocks #TwitterPhilanthropy #cashapp drop you cashapp https://t.co/jCK5pI9NWg;
604656;2020-06-22 22:23:25+00:00;"Good article on Aurora #potjock #CannabisCommunity #Mmemberville #420community #stocks #potstocks 

Aurora Cannabis: Expect Downside https://t.co/TPDDMYW0Gv";
672140;2020-06-26 15:46:31+00:00;$SPX and $ES_F Both popgun formation at the 15 minutes! @commandenteSD @VictorZubarev @vxx46  @3Clicksinvest @BennMaldonado;
71955;2020-04-15 13:05:02+00:00;I should be able to get out remaining $NFLX, $SPY and $AAPL puts this AM... No greed #MM;
643758;2020-06-24 13:39:58+00:00;"RT @Ultra_Calls: $JAKK WILL EASILY GO $2-3 in a matter of time. Patience is KEY 🔑 here. 

$DIS + $EA affiliation";
758920;2020-07-02 00:30:02+00:00;"$eth We have detected a noticeable rise in the Zeitgeist for Ethan Allen Interiors Inc. at  https://t.co/TPxwjq4L6R
Visit DataSwarm Markets for more information
#STOCKS #NYSE
DataSwarm ref: 103499";
821599;2020-07-08 00:26:51+00:00;Diversify? Almost half of Warren Buffett’s Berkshire Hathaway portfolio comprises a single stock $BRK.A $BRK.B $AAPL https://t.co/KQbiR0iNJL;
667535;2020-06-26 19:21:27+00:00;"RT @jowens510: Remember when Mark Zuckerberg went on Fox News and criticized Twitter adding warnings to Trump's tweets?
https://t.co/hGBjTi…";
481989;2020-06-10 16:23:01+00:00;"S&amp;P 500 Correction Overdue: Here’s An Elliott Wave Roadmap - https://t.co/dbcsDEwS35  research by @TradingOnMark $SPY $SPX";
145700;2020-04-21 13:02:53+00:00;"$ADMP Adamis Pharmaceuticals Announces Production of Additional Drugs by its US Compounding Subsidiary to Aid in the COVID-19 Pandemic

#daytrading #stocks #pennystocks";
427985;2020-06-05 13:24:12+00:00;Jobs -- better than expected... $SPX ( $SPY $DJIA $NASDAQ) likely to continue with momentum toward the next resistance in the 3240 area:  $SPX daily chart: https://t.co/ioJLridoOw;
551670;2020-06-17 19:41:03+00:00;RT @Sector_Reports: Quarterly Performance: $BCOM $UONE $MYT https://t.co/bzqOBdzyVD #NASDAQ #NYSE #STOCKS;
902216;2020-07-14 11:23:53+00:00;RT @XGemTrader: Today's opening in the $SPX futures should be interesting @AndrewThrasher @GuyAdami @elerianm @Fxflow @ReformedBroker @Jack…;
98555;2020-04-17 16:27:07+00:00;I mean people are already front-running autonomous cars (Tesla) that’s at least a full decade out from widespread adoption. Why is the market not front running something so obvious within 3-4 months? Oh logic! $tsla $xom $uso;
251332;2020-04-29 11:11:39+00:00;"4/28/2020

Day Trading Results
$200,820
 
$100K to $300K+
your Income Potential

About
Losing (Problems) – Winning (Solutions)
https://t.co/dICnJkSovK

Stocks (Day):
$TMO $NFLX $W $ENPN
$BYND $ILMNN $BPNC
$Ctas $TVLX $AAPL $TSLS

24 Trades 16 Wins, 2 Losses,
6 Break-Evens https://t.co/pHreVZSixi";
807228;2020-07-08 21:48:49+00:00;Insider Selling: Semtech Co. $SMTC EVP Sells 6,000 Shares of Stock https://t.co/8UI8kIYcJ8 #stocks;
128786;2020-04-20 16:35:44+00:00;$AMZN also had about $25 billion in revenue in 2010, vs. $SHOP $2 billion this year.;
681519;2020-06-27 20:18:05+00:00;RT @UnicornTrading1: UTE room jumping with the hottest $JCPNQ DD you can find. We’ve uncovered everything for you to make a safe investment…;
695265;2020-06-28 00:25:15+00:00;"RT @DB868: $EXPE 40% discount 
$GPS 35% discount 
$XOM 30% discount 
$GM 40% discount 
$HAL 45% discount 
$M 50% discount 
$MGM 40% discoun…";
154543;2020-04-22 18:38:40+00:00;Scaled 80% of my position here .71 risk free into close.  $SPY $SPX @OracleInvestLLC https://t.co/uug7lRTAVC;
80235;2020-04-16 21:12:50+00:00;"#remdesivir #coroanvirus 
@jimcramer @ReformedBroker #foxnewa #tucker #SPX500
NEW:  this is Huge News:
Monster #remdesivir news! Futures up already for broader markets! I think China killed the Gilead trials because they don't want a US company to be hero
https://t.co/Cki54N83KY";
437646;2020-06-06 08:38:47+00:00;$FB in Uptrend: 50-day Moving Average moved above 200-day Moving Average on June 3, 2020. View odds for this and other indicators: https://t.co/YMxebICsxd #FacebookIncOrdinaryShares #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/7dXw4FAceo;
82295;2020-04-16 18:40:50+00:00;$spy $gspc $aapl $nflx $goog $tsla Chevron sells $1.6 billion in assets overseas  https://t.co/bn5pe0nsIR;
225078;2020-04-28 21:09:49+00:00;#MarketOvertime ⏩ Phil Blancato shares his market outlook and stock picks with @NPetallides. 📊 $CL $MSFT $COST $MAR https://t.co/DXX9XoRot8;
701843;2020-06-29 16:47:40+00:00;"$JPM #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/I8hjTlmPov
https://t.co/cD0gl6MS0t https://t.co/ZW7xWHujW0";
522877;2020-06-15 20:10:26+00:00;"$FB           +1.71%
$PINS       +1.24%
$SNAP      +2.87%

#socialmedia #ecommerce derivative plays";
145544;2020-04-21 13:12:57+00:00;Beyond the Negative Headlines: Oil Prices Aren't What They Seem @themotleyfool #stocks $CLR $COP https://t.co/j1MrSclpTK;
530010;2020-06-15 12:49:08+00:00;"RT @tradertvshawn: Just a little #mondaymotivation here

also follow me on INSTAGRAM https://t.co/W7VceLOUoc

$htz $shop $dis $mrna $ccl $a…";
832693;2020-07-09 12:34:41+00:00;RT @jimbob4stocks: $MSFT at $215 now.  Huge gains to come;
829297;2020-07-09 15:17:04+00:00;RT @moneycontrolcom: #MarketsWithMC | It is the last day of the week and it does look like bulls will remain in control for the 5th consecu…;
446683;2020-06-08 23:32:33+00:00;$UNG https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend LONGERTERM Wly-Dly-Hly combo chart #Natgas #Stocks https://t.co/dim0E5G2JH;
352195;2020-05-29 17:28:55+00:00;RT @HenrikZeberg: Month coming to an end today! Important! #SP500, #Gold, #Silver #EURUSD #AUDUSD #Bitcoin #Treasuries etc. I will be going…;
748963;2020-07-02 17:31:31+00:00;"$DLPN 1.05 BREAKOUT Target $2.40 $GNUS #Stocks #Bullish #Trading #Finance #StockMarket #Investment #Million #Daytrading #like #Instadaily #Invest  #Instagood #SwingTrading #takeprofit #Watchlist #Premarket #Trader #Trading #Money #business #entrepreneur 

https://t.co/rNi5STV5Dq";
3983;2020-04-09 17:47:43+00:00;$AAPL still the biggest POS stock ever for trading;
583697;2020-06-19 15:22:56+00:00;sp500 fut ... https://t.co/tKlE8y2YuT;
